2021-04-25 14:17:28,10.177.15.166,180.101.49.54,54,Ether / IP / TCP 10.177.15.166:50977 > 180.101.49.54:https A,50977,443,HTTPS,good
2021-04-25 14:17:28,10.177.15.166,202.117.112.3,90,Ether / IP / UDP / DNS Qry "b'smartscreen-prod.microsoft.com.'" ,63365,53,DNS,good
2021-04-25 14:17:28,202.117.112.3,10.177.15.166,224,Ether / IP / UDP / DNS Ans "b'wd-prod-ss.trafficmanager.net.'" ,53,63365,DNS,good
2021-04-25 14:17:28,10.177.15.166,13.67.52.249,74,Ether / IP / TCP 10.177.15.166:50990 > 13.67.52.249:https S,50990,443,HTTPS,good
2021-04-25 14:17:29,10.177.15.166,13.67.52.249,74,Ether / IP / TCP 10.177.15.166:50990 > 13.67.52.249:https S,50990,443,HTTPS,good
2021-04-25 14:17:30,10.177.15.166,120.133.59.12,74,Ether / IP / TCP 10.177.15.166:50991 > 120.133.59.12:https S,50991,443,HTTPS,good
2021-04-25 14:17:30,120.133.59.12,10.177.15.166,66,Ether / IP / TCP 120.133.59.12:https > 10.177.15.166:50991 SA,443,50991,HTTPS,good
2021-04-25 14:17:30,10.177.15.166,120.133.59.12,54,Ether / IP / TCP 10.177.15.166:50991 > 120.133.59.12:https A,50991,443,HTTPS,good
2021-04-25 14:17:30,10.177.15.166,120.133.59.12,251,Ether / IP / TCP / TLS 10.177.15.166:50991 > 120.133.59.12:443 / TLS / TLS Handshake - Client Hello,50991,443,HTTPS,good
2021-04-25 14:17:30,120.133.59.12,10.177.15.166,60,Ether / IP / TCP 120.133.59.12:https > 10.177.15.166:50991 A / Padding,443,50991,HTTPS,good
2021-04-25 14:17:30,120.133.59.12,10.177.15.166,1502,Ether / IP / TCP / TLS / TLS 120.133.59.12:443 > 10.177.15.166:50991 / TLS / Raw,443,50991,HTTPS,good
2021-04-25 14:17:30,120.133.59.12,10.177.15.166,1502,Ether / IP / TCP 120.133.59.12:https > 10.177.15.166:50991 A / _TLSEncryptedContent,443,50991,HTTPS,good
2021-04-25 14:17:30,120.133.59.12,10.177.15.166,566,Ether / IP / TCP 120.133.59.12:https > 10.177.15.166:50991 PA / _TLSEncryptedContent,443,50991,HTTPS,good
2021-04-25 14:17:30,10.177.15.166,120.133.59.12,54,Ether / IP / TCP 10.177.15.166:50991 > 120.133.59.12:https A,50991,443,HTTPS,good
2021-04-25 14:17:30,10.177.15.166,120.133.59.12,147,Ether / IP / TCP / TLS / TLS / TLS 10.177.15.166:50991 > 120.133.59.12:443 / TLS / TLS Handshake - Hello Request / TLS Handshake - Hello Request / Raw,50991,443,HTTPS,good
2021-04-25 14:17:30,120.133.59.12,10.177.15.166,328,Ether / IP / TCP / TLS / TLS / TLS 120.133.59.12:443 > 10.177.15.166:50991 / TLS / Raw,443,50991,HTTPS,good
2021-04-25 14:17:30,10.177.15.166,120.133.59.12,228,Ether / IP / TCP / TLS 10.177.15.166:50991 > 120.133.59.12:443 / TLS / TLS Application Data,50991,443,HTTPS,good
2021-04-25 14:17:30,10.177.15.166,120.133.59.12,443,Ether / IP / TCP / TLS 10.177.15.166:50991 > 120.133.59.12:443 / TLS / TLS Application Data,50991,443,HTTPS,good
2021-04-25 14:17:30,120.133.59.12,10.177.15.166,60,Ether / IP / TCP 120.133.59.12:https > 10.177.15.166:50991 A / Padding,443,50991,HTTPS,good
2021-04-25 14:17:30,120.133.59.12,10.177.15.166,226,Ether / IP / TCP / TLS 120.133.59.12:443 > 10.177.15.166:50991 / TLS / TLS Application Data,443,50991,HTTPS,good
2021-04-25 14:17:30,10.177.15.166,120.133.59.12,54,Ether / IP / TCP 10.177.15.166:50991 > 120.133.59.12:https A,50991,443,HTTPS,good
2021-04-25 14:17:31,10.177.15.166,180.101.49.54,1502,Ether / IP / TCP / TLS 10.177.15.166:50898 > 180.101.49.54:443 / TLS / TLS Application Data,50898,443,HTTPS,good
2021-04-25 14:17:31,10.177.15.166,180.101.49.54,1502,Ether / IP / TCP 10.177.15.166:50898 > 180.101.49.54:https A / _TLSEncryptedContent,50898,443,HTTPS,good
2021-04-25 14:17:31,10.177.15.166,180.101.49.54,778,Ether / IP / TCP 10.177.15.166:50898 > 180.101.49.54:https PA / _TLSEncryptedContent,50898,443,HTTPS,good
2021-04-25 14:17:31,180.101.49.54,10.177.15.166,60,Ether / IP / TCP 180.101.49.54:https > 10.177.15.166:50898 A / Padding,443,50898,HTTPS,good
2021-04-25 14:17:31,180.101.49.54,10.177.15.166,60,Ether / IP / TCP 180.101.49.54:https > 10.177.15.166:50898 A / Padding,443,50898,HTTPS,good
2021-04-25 14:17:31,180.101.49.54,10.177.15.166,340,Ether / IP / TCP / TLS 180.101.49.54:443 > 10.177.15.166:50898 / TLS / TLS Application Data,443,50898,HTTPS,good
2021-04-25 14:17:31,180.101.49.54,10.177.15.166,195,Ether / IP / TCP / TLS 180.101.49.54:443 > 10.177.15.166:50898 / TLS / TLS Application Data,443,50898,HTTPS,good
2021-04-25 14:17:31,10.177.15.166,13.67.52.249,74,Ether / IP / TCP 10.177.15.166:50990 > 13.67.52.249:https S,50990,443,HTTPS,good
2021-04-25 14:17:32,10.177.15.166,180.101.49.54,672,Ether / IP / TCP / TLS 10.177.15.166:50977 > 180.101.49.54:443 / TLS / TLS Application Data,50977,443,HTTPS,good
2021-04-25 14:17:32,180.101.49.54,10.177.15.166,60,Ether / IP / TCP 180.101.49.54:https > 10.177.15.166:50977 A / Padding,443,50977,HTTPS,good
2021-04-25 14:17:32,180.101.49.54,10.177.15.166,116,Ether / IP / TCP / TLS 180.101.49.54:443 > 10.177.15.166:50977 / TLS / TLS Application Data,443,50977,HTTPS,good
2021-04-25 14:17:32,10.177.15.166,180.101.49.54,54,Ether / IP / TCP 10.177.15.166:50977 > 180.101.49.54:https A,50977,443,HTTPS,good
2021-04-25 14:17:33,94:db:da:3e:8f:cf,de:5b:af:bd:f8:a6,ARP,56,Ether / ARP who has 10.177.15.166 says 10.177.255.254 / Padding,UnKnow,UnKnow,good
2021-04-25 14:17:33,de:5b:af:bd:f8:a6,94:db:da:3e:8f:cf,ARP,42,Ether / ARP is at de:5b:af:bd:f8:a6 says 10.177.15.166,UnKnow,UnKnow,good
2021-04-25 14:17:35,10.177.15.166,180.101.49.54,672,Ether / IP / TCP / TLS 10.177.15.166:50977 > 180.101.49.54:443 / TLS / TLS Application Data,50977,443,HTTPS,good
2021-04-25 14:17:35,180.101.49.54,10.177.15.166,60,Ether / IP / TCP 180.101.49.54:https > 10.177.15.166:50977 A / Padding,443,50977,HTTPS,good
2021-04-25 14:17:35,180.101.49.54,10.177.15.166,116,Ether / IP / TCP / TLS 180.101.49.54:443 > 10.177.15.166:50977 / TLS / TLS Application Data,443,50977,HTTPS,good
2021-04-25 14:17:35,10.177.15.166,180.101.49.54,54,Ether / IP / TCP 10.177.15.166:50977 > 180.101.49.54:https A,50977,443,HTTPS,good
2021-04-25 14:17:35,10.177.15.166,52.139.250.253,55,Ether / IP / TCP 10.177.15.166:50860 > 52.139.250.253:https A / _TLSEncryptedContent,50860,443,HTTPS,good
2021-04-25 14:17:35,52.139.250.253,10.177.15.166,66,Ether / IP / TCP 52.139.250.253:https > 10.177.15.166:50860 A,443,50860,HTTPS,good
2021-04-25 14:17:35,10.177.15.166,13.67.52.249,74,Ether / IP / TCP 10.177.15.166:50990 > 13.67.52.249:https S,50990,443,HTTPS,good
2021-04-25 14:17:37,192.144.198.149,10.177.15.166,60,Ether / IP / TCP 192.144.198.149:7826 > 10.177.15.166:50869 A / Padding,7826,50869,TCP,good
2021-04-25 14:17:37,10.177.15.166,192.144.198.149,54,Ether / IP / TCP 10.177.15.166:50869 > 192.144.198.149:7826 A,50869,7826,TCP,good
2021-04-25 14:17:38,10.177.15.166,180.101.49.54,672,Ether / IP / TCP / TLS 10.177.15.166:50977 > 180.101.49.54:443 / TLS / TLS Application Data,50977,443,HTTPS,good
2021-04-25 14:17:38,180.101.49.54,10.177.15.166,60,Ether / IP / TCP 180.101.49.54:https > 10.177.15.166:50977 A / Padding,443,50977,HTTPS,good
2021-04-25 14:17:38,180.101.49.54,10.177.15.166,116,Ether / IP / TCP / TLS 180.101.49.54:443 > 10.177.15.166:50977 / TLS / TLS Application Data,443,50977,HTTPS,good
2021-04-25 14:17:38,10.177.15.166,180.101.49.54,54,Ether / IP / TCP 10.177.15.166:50977 > 180.101.49.54:https A,50977,443,HTTPS,good
2021-04-25 14:17:39,10.177.15.166,222.188.43.131,155,Ether / IP / TCP / TLS 10.177.15.166:50959 > 222.188.43.131:443 / TLS / TLS Application Data,50959,443,HTTPS,good
2021-04-25 14:17:39,10.177.15.166,222.188.43.131,100,Ether / IP / TCP / TLS 10.177.15.166:50959 > 222.188.43.131:443 / TLS / TLS Application Data,50959,443,HTTPS,good
2021-04-25 14:17:39,222.188.43.131,10.177.15.166,100,Ether / IP / TCP / TLS 222.188.43.131:443 > 10.177.15.166:50959 / TLS / TLS Application Data,443,50959,HTTPS,good
2021-04-25 14:17:39,222.188.43.131,10.177.15.166,85,Ether / IP / TCP / TLS 222.188.43.131:443 > 10.177.15.166:50959 / TLS / TLS Alert,443,50959,HTTPS,good
2021-04-25 14:17:39,10.177.15.166,222.188.43.131,54,Ether / IP / TCP 10.177.15.166:50959 > 222.188.43.131:https A,50959,443,HTTPS,good
2021-04-25 14:17:39,10.177.15.166,222.188.43.131,54,Ether / IP / TCP 10.177.15.166:50959 > 222.188.43.131:https FA,50959,443,HTTPS,good
2021-04-25 14:17:39,222.188.43.131,10.177.15.166,60,Ether / IP / TCP 222.188.43.131:https > 10.177.15.166:50959 R / Padding,443,50959,HTTPS,good
2021-04-25 14:17:39,222.188.43.131,10.177.15.166,60,Ether / IP / TCP 222.188.43.131:https > 10.177.15.166:50959 R / Padding,443,50959,HTTPS,good
2021-04-25 14:17:39,10.177.15.166,202.117.112.3,80,Ether / IP / UDP / DNS Qry "b'message.bilibili.com.'" ,52687,53,DNS,good
2021-04-25 14:17:39,202.117.112.3,10.177.15.166,435,Ether / IP / UDP / DNS Ans "b'interface.biliapi.com.'" ,53,52687,DNS,good
2021-04-25 14:17:39,10.177.15.166,122.246.9.8,74,Ether / IP / TCP 10.177.15.166:50992 > 122.246.9.8:https S,50992,443,HTTPS,good
2021-04-25 14:17:39,222.188.43.131,10.177.15.166,60,Ether / IP / TCP 222.188.43.131:https > 10.177.15.166:50959 R / Padding,443,50959,HTTPS,good
2021-04-25 14:17:39,222.188.43.131,10.177.15.166,60,Ether / IP / TCP 222.188.43.131:https > 10.177.15.166:50959 R / Padding,443,50959,HTTPS,good
2021-04-25 14:17:39,122.246.9.8,10.177.15.166,62,Ether / IP / TCP 122.246.9.8:https > 10.177.15.166:50992 SA,443,50992,HTTPS,good
2021-04-25 14:17:39,10.177.15.166,122.246.9.8,54,Ether / IP / TCP 10.177.15.166:50992 > 122.246.9.8:https A,50992,443,HTTPS,good
2021-04-25 14:17:39,10.177.15.166,122.246.9.8,571,Ether / IP / TCP / TLS 10.177.15.166:50992 > 122.246.9.8:443 / TLS / TLS Handshake - Client Hello,50992,443,HTTPS,good
2021-04-25 14:17:39,122.246.9.8,10.177.15.166,60,Ether / IP / TCP 122.246.9.8:https > 10.177.15.166:50992 A / Padding,443,50992,HTTPS,good
2021-04-25 14:17:39,122.246.9.8,10.177.15.166,1502,Ether / IP / TCP / TLS / TLS 122.246.9.8:443 > 10.177.15.166:50992 / TLS / Raw,443,50992,HTTPS,good
2021-04-25 14:17:39,122.246.9.8,10.177.15.166,1502,Ether / IP / TCP 122.246.9.8:https > 10.177.15.166:50992 A / _TLSEncryptedContent,443,50992,HTTPS,good
2021-04-25 14:17:39,122.246.9.8,10.177.15.166,1455,Ether / IP / TCP 122.246.9.8:https > 10.177.15.166:50992 PA / _TLSEncryptedContent,443,50992,HTTPS,good
2021-04-25 14:17:39,10.177.15.166,122.246.9.8,54,Ether / IP / TCP 10.177.15.166:50992 > 122.246.9.8:https A,50992,443,HTTPS,good
2021-04-25 14:17:39,10.177.15.166,122.246.9.8,180,Ether / IP / TCP / TLS / TLS / TLS 10.177.15.166:50992 > 122.246.9.8:443 / TLS / TLS Handshake - Hello Request / TLS Handshake - Hello Request / Raw,50992,443,HTTPS,good
2021-04-25 14:17:39,10.177.15.166,122.246.9.8,153,Ether / IP / TCP / TLS 10.177.15.166:50992 > 122.246.9.8:443 / TLS / TLS Application Data,50992,443,HTTPS,good
2021-04-25 14:17:39,10.177.15.166,122.246.9.8,1120,Ether / IP / TCP / TLS 10.177.15.166:50992 > 122.246.9.8:443 / TLS / TLS Application Data,50992,443,HTTPS,good
2021-04-25 14:17:39,122.246.9.8,10.177.15.166,312,Ether / IP / TCP / TLS / TLS / TLS 122.246.9.8:443 > 10.177.15.166:50992 / TLS / Raw,443,50992,HTTPS,good
2021-04-25 14:17:39,122.246.9.8,10.177.15.166,60,Ether / IP / TCP 122.246.9.8:https > 10.177.15.166:50992 A / Padding,443,50992,HTTPS,good
2021-04-25 14:17:39,10.177.15.166,122.246.9.8,54,Ether / IP / TCP 10.177.15.166:50992 > 122.246.9.8:https A,50992,443,HTTPS,good
2021-04-25 14:17:39,122.246.9.8,10.177.15.166,749,Ether / IP / TCP / TLS / TLS / TLS / TLS 122.246.9.8:443 > 10.177.15.166:50992 / TLS / TLS Application Data,443,50992,HTTPS,good
2021-04-25 14:17:39,10.177.15.166,122.246.9.8,92,Ether / IP / TCP / TLS 10.177.15.166:50992 > 122.246.9.8:443 / TLS / TLS Application Data,50992,443,HTTPS,good
2021-04-25 14:17:39,122.246.9.8,10.177.15.166,60,Ether / IP / TCP 122.246.9.8:https > 10.177.15.166:50992 A / Padding,443,50992,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,180.101.49.54,672,Ether / IP / TCP / TLS 10.177.15.166:50977 > 180.101.49.54:443 / TLS / TLS Application Data,50977,443,HTTPS,good
2021-04-25 14:17:41,180.101.49.54,10.177.15.166,60,Ether / IP / TCP 180.101.49.54:https > 10.177.15.166:50977 A / Padding,443,50977,HTTPS,good
2021-04-25 14:17:41,180.101.49.54,10.177.15.166,116,Ether / IP / TCP / TLS 180.101.49.54:443 > 10.177.15.166:50977 / TLS / TLS Application Data,443,50977,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,120.133.59.12,74,Ether / IP / TCP 10.177.15.166:50993 > 120.133.59.12:https S,50993,443,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,180.101.49.54,54,Ether / IP / TCP 10.177.15.166:50977 > 180.101.49.54:https A,50977,443,HTTPS,good
2021-04-25 14:17:41,120.133.59.12,10.177.15.166,66,Ether / IP / TCP 120.133.59.12:https > 10.177.15.166:50993 SA,443,50993,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,202.117.112.3,91,Ether / IP / UDP / DNS Qry "b'settings-win.data.microsoft.com.'" ,62473,53,DNS,good
2021-04-25 14:17:41,202.117.112.3,10.177.15.166,197,Ether / IP / UDP / DNS Ans "b'settingsfd-geo.trafficmanager.net.'" ,53,62473,DNS,good
2021-04-25 14:17:41,10.177.15.166,52.139.168.125,74,Ether / IP / TCP 10.177.15.166:50994 > 52.139.168.125:https S,50994,443,HTTPS,good
2021-04-25 14:17:41,52.139.168.125,10.177.15.166,66,Ether / IP / TCP 52.139.168.125:https > 10.177.15.166:50994 SA,443,50994,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,52.139.168.125,54,Ether / IP / TCP 10.177.15.166:50994 > 52.139.168.125:https A,50994,443,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,52.139.168.125,264,Ether / IP / TCP / TLS 10.177.15.166:50994 > 52.139.168.125:443 / TLS / TLS Handshake - Client Hello,50994,443,HTTPS,good
2021-04-25 14:17:41,52.139.168.125,10.177.15.166,1502,Ether / IP / TCP / TLS 52.139.168.125:443 > 10.177.15.166:50994 / TLS / TLS Handshake - Server Hello / Raw,443,50994,HTTPS,good
2021-04-25 14:17:41,52.139.168.125,10.177.15.166,1502,Ether / IP / TCP 52.139.168.125:https > 10.177.15.166:50994 A / _TLSEncryptedContent,443,50994,HTTPS,good
2021-04-25 14:17:41,52.139.168.125,10.177.15.166,851,Ether / IP / TCP 52.139.168.125:https > 10.177.15.166:50994 PA / _TLSEncryptedContent,443,50994,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,52.139.168.125,54,Ether / IP / TCP 10.177.15.166:50994 > 52.139.168.125:https A,50994,443,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,52.139.168.125,147,Ether / IP / TCP / TLS / TLS / TLS 10.177.15.166:50994 > 52.139.168.125:443 / TLS / TLS Handshake - Hello Request / TLS Handshake - Hello Request / Raw,50994,443,HTTPS,good
2021-04-25 14:17:41,52.139.168.125,10.177.15.166,105,Ether / IP / TCP / TLS / TLS 52.139.168.125:443 > 10.177.15.166:50994 / TLS / TLS Handshake - Hello Request / TLS Handshake - Hello Request / Raw,443,50994,HTTPS,good
2021-04-25 14:17:41,52.139.168.125,10.177.15.166,123,Ether / IP / TCP / TLS 52.139.168.125:443 > 10.177.15.166:50994 / TLS / TLS Application Data,443,50994,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,52.139.168.125,54,Ether / IP / TCP 10.177.15.166:50994 > 52.139.168.125:https A,50994,443,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,52.139.168.125,141,Ether / IP / TCP / TLS 10.177.15.166:50994 > 52.139.168.125:443 / TLS / TLS Application Data,50994,443,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,52.139.168.125,968,Ether / IP / TCP / TLS 10.177.15.166:50994 > 52.139.168.125:443 / TLS / TLS Application Data,50994,443,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,52.139.168.125,92,Ether / IP / TCP / TLS 10.177.15.166:50994 > 52.139.168.125:443 / TLS / TLS Application Data,50994,443,HTTPS,good
2021-04-25 14:17:41,52.139.168.125,10.177.15.166,60,Ether / IP / TCP 52.139.168.125:https > 10.177.15.166:50994 A / Padding,443,50994,HTTPS,good
2021-04-25 14:17:41,52.139.168.125,10.177.15.166,92,Ether / IP / TCP / TLS 52.139.168.125:443 > 10.177.15.166:50994 / TLS / TLS Application Data,443,50994,HTTPS,good
2021-04-25 14:17:41,52.139.168.125,10.177.15.166,193,Ether / IP / TCP / TLS 52.139.168.125:443 > 10.177.15.166:50994 / TLS / TLS Application Data,443,50994,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,52.139.168.125,54,Ether / IP / TCP 10.177.15.166:50994 > 52.139.168.125:https A,50994,443,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,52.139.168.125,54,Ether / IP / TCP 10.177.15.166:50994 > 52.139.168.125:https FA,50994,443,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,120.133.59.12,74,Ether / IP / TCP 10.177.15.166:50995 > 120.133.59.12:https S,50995,443,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,120.133.59.12,74,Ether / IP / TCP 10.177.15.166:50996 > 120.133.59.12:https S,50996,443,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,58.222.35.204,55,Ether / IP / TCP 10.177.15.166:50989 > 58.222.35.204:https A / _TLSEncryptedContent,50989,443,HTTPS,good
2021-04-25 14:17:41,58.222.35.204,10.177.15.166,66,Ether / IP / TCP 58.222.35.204:https > 10.177.15.166:50989 A,443,50989,HTTPS,good
2021-04-25 14:17:41,120.133.59.12,10.177.15.166,66,Ether / IP / TCP 120.133.59.12:https > 10.177.15.166:50995 SA,443,50995,HTTPS,good
2021-04-25 14:17:41,120.133.59.12,10.177.15.166,66,Ether / IP / TCP 120.133.59.12:https > 10.177.15.166:50996 SA,443,50996,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,120.133.59.12,54,Ether / IP / TCP 10.177.15.166:50995 > 120.133.59.12:https A,50995,443,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,120.133.59.12,54,Ether / IP / TCP 10.177.15.166:50996 > 120.133.59.12:https A,50996,443,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,120.133.59.12,233,Ether / IP / TCP / TLS 10.177.15.166:50996 > 120.133.59.12:443 / TLS / TLS Handshake - Client Hello,50996,443,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,120.133.59.12,233,Ether / IP / TCP / TLS 10.177.15.166:50995 > 120.133.59.12:443 / TLS / TLS Handshake - Client Hello,50995,443,HTTPS,good
2021-04-25 14:17:41,52.139.168.125,10.177.15.166,60,Ether / IP / TCP 52.139.168.125:https > 10.177.15.166:50994 FA / Padding,443,50994,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,52.139.168.125,54,Ether / IP / TCP 10.177.15.166:50994 > 52.139.168.125:https A,50994,443,HTTPS,good
2021-04-25 14:17:41,120.133.59.12,10.177.15.166,60,Ether / IP / TCP 120.133.59.12:https > 10.177.15.166:50995 A / Padding,443,50995,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,13.107.42.23,55,Ether / IP / TCP 10.177.15.166:50988 > 13.107.42.23:https A / _TLSEncryptedContent,50988,443,HTTPS,good
2021-04-25 14:17:41,120.133.59.12,10.177.15.166,60,Ether / IP / TCP 120.133.59.12:https > 10.177.15.166:50996 A / Padding,443,50996,HTTPS,good
2021-04-25 14:17:41,120.133.59.12,10.177.15.166,1502,Ether / IP / TCP / TLS / TLS 120.133.59.12:443 > 10.177.15.166:50995 / TLS / Raw,443,50995,HTTPS,good
2021-04-25 14:17:41,120.133.59.12,10.177.15.166,1502,Ether / IP / TCP 120.133.59.12:https > 10.177.15.166:50995 A / _TLSEncryptedContent,443,50995,HTTPS,good
2021-04-25 14:17:41,120.133.59.12,10.177.15.166,551,Ether / IP / TCP 120.133.59.12:https > 10.177.15.166:50995 PA / _TLSEncryptedContent,443,50995,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,120.133.59.12,54,Ether / IP / TCP 10.177.15.166:50995 > 120.133.59.12:https A,50995,443,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,120.133.59.12,147,Ether / IP / TCP / TLS / TLS / TLS 10.177.15.166:50995 > 120.133.59.12:443 / TLS / TLS Handshake - Hello Request / TLS Handshake - Hello Request / Raw,50995,443,HTTPS,good
2021-04-25 14:17:41,120.133.59.12,10.177.15.166,1502,Ether / IP / TCP / TLS / TLS 120.133.59.12:443 > 10.177.15.166:50996 / TLS / Raw,443,50996,HTTPS,good
2021-04-25 14:17:41,120.133.59.12,10.177.15.166,1502,Ether / IP / TCP 120.133.59.12:https > 10.177.15.166:50996 A / _TLSEncryptedContent,443,50996,HTTPS,good
2021-04-25 14:17:42,120.133.59.12,10.177.15.166,66,Ether / IP / TCP 120.133.59.12:https > 10.177.15.166:50993 SA,443,50993,HTTPS,good
2021-04-25 14:17:42,192.144.198.149,10.177.15.166,60,Ether / IP / TCP 192.144.198.149:7826 > 10.177.15.166:50865 A / Padding,7826,50865,TCP,good
2021-04-25 14:17:42,10.177.15.166,192.144.198.149,54,Ether / IP / TCP 10.177.15.166:50865 > 192.144.198.149:7826 A,50865,7826,TCP,good
2021-04-25 14:17:43,10.177.15.166,192.144.198.149,192,Ether / IP / TCP 10.177.15.166:50869 > 192.144.198.149:7826 PA / Raw,50869,7826,TCP,good
2021-04-25 14:17:43,192.144.198.149,10.177.15.166,186,Ether / IP / TCP 192.144.198.149:7826 > 10.177.15.166:50869 PA / Raw,7826,50869,TCP,good
2021-04-25 14:17:43,10.177.15.166,192.144.198.149,54,Ether / IP / TCP 10.177.15.166:50869 > 192.144.198.149:7826 A,50869,7826,TCP,good
2021-04-25 14:17:43,10.177.15.166,13.107.42.23,55,Ether / IP / TCP 10.177.15.166:50987 > 13.107.42.23:https A / _TLSEncryptedContent,50987,443,HTTPS,good
2021-04-25 14:17:43,10.177.15.166,180.101.49.54,1502,Ether / IP / TCP / TLS 10.177.15.166:50898 > 180.101.49.54:443 / TLS / TLS Application Data,50898,443,HTTPS,good
